CheckpointID,SimulationID,Zone,Date,Year,DOY,StageName,Stage,SimSowDate,SimMatDate,SimHarvestDate,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,SoilTemp,PAWmm,NH4,NO3,Urea,OrganicC,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,SimulationName,ID
1,1,Field,2020-04-01 12:00:00,2020,92,,1,NA,NA,NA,0,24.68000030517578,15.300000190734863,9.884999990463257,4.46999979019165,1.6281895575761798,0,15.22296039379905,357.1447961270406,1.943161275085774,20.592166302788332,0,78938.00951203097,0,1,0,1,NA,Simulation,30
1,1,Field,2020-04-02 12:00:00,2020,93,,1,NA,NA,NA,0,26.079999923706055,19.34000015258789,11.420000076293945,3.5,3.1754960618972783,0,14.840426843518014,352.79582567602256,1.8509202835469667,20.722841253541265,0,78938.63967387451,0,1,0.14200000762939455,1,NA,Simulation,30
1,1,Field,2020-04-03 12:00:00,2020,94,,1,NA,NA,NA,0,25.360000610351563,23.440000534057617,14.640000343322754,5.840000152587891,5.410750268995762,0,14.525141902758115,349.7277502211306,1.7676697321620727,20.848943925042214,0,78939.17472048521,0,1,0.46400003433227544,1,NA,Simulation,30
1,1,Field,2020-04-04 12:00:00,2020,95,,1,NA,NA,NA,0,21.739999771118164,23.639999389648438,16.94499969482422,10.25,6.944999694824219,0,14.573882224515703,347.39966098449554,1.6834738479693492,20.975172536419596,0,78937.27806786979,0,1,0.6944999694824219,1,NA,Simulation,30
1,1,Field,2020-04-05 12:00:00,2020,96,,1,NA,NA,NA,0,19.729999542236328,25.510000228881836,18.56500005722046,11.619999885559082,8.565000057220459,0,14.928034543496375,345.9038439113182,1.595542651463286,21.102512066526856,0,78932.27979041649,0,1,0.856500005722046,1,NA,Simulation,30
1,1,Field,2020-04-06 12:00:00,2020,97,,1,NA,NA,NA,0,20.309999465942383,26.219999313354492,19.31999969482422,12.420000076293945,9.319999694824217,0,15.485598193958227,344.7086956545778,1.5144152112057034,21.23186364823373,0,78926.82948118483,0,1,0.9319999694824219,1,NA,Simulation,30
1,1,Field,2020-04-07 12:00:00,2020,98,,1,NA,NA,NA,1.3600000143051147,10.649999618530273,24.780000686645508,20.0600004196167,15.34000015258789,10.0600004196167,0,16.088837171905695,343.94030040921666,1.4546105070150108,21.345941676390666,0,78921.26122868189,0,1,1,1,NA,Simulation,30
1,1,Field,2020-04-08 12:00:00,2020,99,,1,NA,NA,NA,4.71999979019165,12.720000267028809,25.31999969482422,21.354999542236328,17.389999389648438,11.354999542236328,0,16.508546168984086,346.0600585311664,1.4899914465778004,21.475058032914458,0,78939.52522297332,0,1,1,1,NA,Simulation,30
1,1,Field,2020-04-09 12:00:00,2020,100,,1,NA,NA,NA,2.9700000286102295,24.639999389648438,23.899999618530273,18.134999752044678,12.369999885559082,8.134999752044678,0,16.825371333389626,344.2118950500886,1.491947200441866,21.611435660258707,0,78950.05773293492,0,1,0.8134999752044678,1,NA,Simulation,30
1,1,Field,2020-04-10 12:00:00,2020,101,,1,NA,NA,NA,0,26.84000015258789,15.399999618530273,9.90999984741211,4.420000076293945,1.6640368524551394,0,16.876503153984057,343.00229154208284,1.4484805049637461,21.735565961460388,0,78948.42858502545,0,1,0,1,NA,Simulation,30
1,1,Field,2020-04-11 12:00:00,2020,102,,1,NA,NA,NA,0,27.719999313354492,20.43000030517578,11.425000190734863,2.4200000762939453,3.5157566309928896,0,16.622238844815694,342.1532361918408,1.4078036977251933,21.85220761922608,0,78946.7022432489,0,1,0.14250001907348633,1,NA,Simulation,30
1,1,Field,2020-04-12 12:00:00,2020,103,,1,NA,NA,NA,11.010000228881836,6.170000076293945,22.920000076293945,15.02999997138977,7.139999866485596,5.469441751104593,0,16.41114238874563,352.00966394180847,1.4019720785844203,21.96940435966743,0,78953.19901334944,0,1,0.502999997138977,1,NA,Simulation,30
1,1,Field,2020-04-13 12:00:00,2020,104,,1,NA,NA,NA,13.819999694824219,24.100000381469727,23.31999969482422,16.37999963760376,9.4399995803833,6.3799996376037615,0,16.162786642943836,361.0410083282302,1.4008495316151481,22.090488150902342,0,78961.13938809834,0,1,0.637999963760376,1,NA,Simulation,30
1,1,Field,2020-04-14 12:00:00,2020,105,,1,NA,NA,NA,0,26.3799991607666,21.450000762939453,13.930000305175781,6.409999847412109,4.60180032134056,0,16.03334440383044,356.36036045339813,1.379066873816865,22.2117082611833,0,78963.18676174653,0,1,0.39300003051757815,1,NA,Simulation,30
1,1,Field,2020-04-15 12:00:00,2020,106,,1,NA,NA,NA,0.009999999776482582,27.360000610351563,15.979999542236328,10.119999885559082,4.260000228881836,1.884217835903168,0,15.838559556345626,352.6294856229993,1.345329701087723,22.32432528065852,0,78961.51260306794,0,1,0.011999988555908205,1,NA,Simulation,30
1,1,Field,2020-04-16 12:00:00,2020,107,,1,NA,NA,NA,0,28.049999237060547,18.989999771118164,10.944999933242798,2.9000000953674316,2.9769084161520007,0,15.53549940314265,350.9754702173694,1.3115528612681409,22.43319146852321,0,78959.18211977024,0,1,0.09449999332427979,1,NA,Simulation,30
1,1,Field,2020-04-17 12:00:00,2020,108,,1,NA,NA,NA,0,27,20.790000915527344,13.3100004196167,5.829999923706055,4.202887903749943,0,15.430486584411652,349.7053803629763,1.2759299265766033,22.548023630322255,0,78955.61284135123,0,1,0.33100004196166993,1,NA,Simulation,30
1,1,Field,2020-04-18 12:00:00,2020,109,,1,NA,NA,NA,2.3299999237060547,26.360000610351563,19.790000915527344,15.15000057220459,10.510000228881836,5.15000057220459,0,15.558645895431171,348.6343345184128,1.2422252904004403,22.667966596248878,0,78951.6414138291,0,1,0.515000057220459,1,NA,Simulation,30
1,1,Field,2020-04-19 12:00:00,2020,110,,1,NA,NA,NA,55.900001525878906,3.680000066757202,15,11.410000085830688,7.820000171661377,1.9055219041556122,0,15.681108903380908,387.0759580730845,1.253191218207861,22.697510961516986,0,78954.47111699922,0,1,0.14100000858306885,1,NA,Simulation,30
1,1,Field,2020-04-20 12:00:00,2020,111,,1,NA,NA,NA,18.90999984741211,24.360000610351563,20.790000915527344,15.750000476837158,10.710000038146973,5.750000476837158,0,15.484334570194722,398.67338740159954,1.2434820499942383,22.767040324143277,0,78961.62331942686,0,1,0.5750000476837158,1,NA,Simulation,30
1,1,Field,2020-04-21 12:00:00,2020,112,,1,NA,NA,NA,0.009999999776482582,25.059999465942383,22.8700008392334,15.705000400543213,8.539999961853027,5.819762769758702,0,15.417661335927686,393.7556948339552,1.235300325548901,22.849288185547532,0,78965.31557724084,0,1,0.5705000400543213,1,NA,Simulation,30
1,1,Field,2020-04-22 12:00:00,2020,113,,1,NA,NA,NA,0.5400000214576721,20.020000457763672,21.530000686645508,14.230000257492065,6.929999828338623,4.742547785419226,0,15.437862702349145,390.02419610653226,1.217907931243109,22.92751949560715,0,78966.28172184886,0,1,0.4230000257492066,1,NA,Simulation,30
1,1,Field,2020-04-23 12:00:00,2020,114,,1,NA,NA,NA,25.6200008392334,6.099999904632568,18.950000762939453,15.28000020980835,11.609999656677246,5.28000020980835,0,15.448303612403155,408.21734939549077,1.229919541371867,22.93425256264507,0,78971.8885578879,0,1,0.528000020980835,1,NA,Simulation,30
1,1,Field,2020-04-24 12:00:00,2020,115,,1,NA,NA,NA,0.8100000023841858,18.93000030517578,22.219999313354492,17.53999948501587,12.859999656677246,7.539999485015869,0,15.434760955178795,404.0795667797122,1.2186931430422874,22.98948642519622,0,78977.33616462414,0,1,0.7539999485015869,1,NA,Simulation,30
1,1,Field,2020-04-25 12:00:00,2020,116,,1,NA,NA,NA,0.03999999910593033,23.309999465942383,24.489999771118164,18.375,12.260000228881836,8.375,0,15.596232090191844,397.8154555486726,1.2080489870472693,23.05456213064948,0,78980.02422633849,0,1,0.8375,1,NA,Simulation,30
1,1,Field,2020-04-26 12:00:00,2020,117,,1,NA,NA,NA,0,26.059999465942383,19.450000762939453,13.420000314712524,7.389999866485596,3.8619025824368003,0,15.82033654686919,393.07563542193975,1.183415671549253,23.11338337743174,0,78978.36271204926,0,1,0.34200003147125246,1,NA,Simulation,30
1,1,Field,2020-04-27 12:00:00,2020,118,,1,NA,NA,NA,0,29.59000015258789,21.290000915527344,13.330000400543213,5.369999885559082,4.3523378972709175,0,15.930390930887796,388.9588414232847,1.1585312331696223,23.162083702130015,0,78975.25673079421,0,1,0.3330000400543213,1,NA,Simulation,30
1,1,Field,2020-04-28 12:00:00,2020,119,,1,NA,NA,NA,0,25,24.149999618530273,17.25,10.350000381469727,7.249999999999998,0,16.112118779238795,385.2467532790825,1.1331350193868366,23.218007202725722,0,78971.46439999618,0,1,0.7250000000000001,1,NA,Simulation,30
1,1,Field,2020-04-29 12:00:00,2020,120,,1,NA,NA,NA,18.489999771118164,9.680000305175781,23.219999313354492,17.769999504089355,12.319999694824219,7.7699995040893555,0,16.45032492399083,398.1037497267281,1.118055305611264,23.26548912524553,0,78976.84259447642,0,1,0.7769999504089355,1,NA,Simulation,30
1,1,Field,2020-04-30 12:00:00,2020,121,,1,NA,NA,NA,0.20999999344348907,13.539999961853027,17.809999465942383,13.62999963760376,9.449999809265137,3.649164413481951,0,16.58963499009161,393.2213400773016,1.1099261766009196,23.30681264340408,0,78977.48785872568,0,1,0.362999963760376,1,NA,Simulation,30
1,1,Field,2020-05-01 12:00:00,2020,122,Germinating,1,2020-05-01,NA,NA,0,29.889999389648438,21.649999618530273,14.494999885559082,7.340000152587891,4.91011148173809,0,16.473226515239332,385.2502900655015,75.58054988495522,29.656187760447274,139.19869037511452,78977.06014559546,0,1,0.4494999885559082,1,NA,Simulation,30
1,1,Field,2020-05-02 12:00:00,2020,123,Emerging,2.2096249938011168,NA,NA,NA,0,27.360000610351563,26.459999084472656,18.384999752044678,10.3100004196167,8.384999752044678,0,16.406070251099905,379.2559344962326,119.20147604354348,38.572095131154235,86.68564656808158,78975.87742889389,0,1,0.8384999752044678,1,NA,Simulation,30
1,1,Field,2020-05-03 12:00:00,2020,124,Emerging,2.4416249990463257,NA,NA,NA,0,29.030000686645508,26.09000015258789,19.28000020980835,12.470000267028809,9.28000020980835,0,16.677840836265567,375.084190467461,142.34140942006752,50.74825111973045,51.40749447430167,78971.79329071208,0,1,0.928000020980835,1,NA,Simulation,30
1,1,Field,2020-05-04 12:00:00,2020,125,Emerging,2.7088750123977663,NA,NA,NA,0.07000000029802322,24.510000228881836,27.030000686645508,20.690000534057617,14.350000381469727,10.690000534057617,0,17.269242831112017,371.3815425797,149.80214783751356,65.54679911592423,29.2113066189076,78967.23647538129,0,1,1,1,NA,Simulation,30
1,1,Field,2020-05-05 12:00:00,2020,126,Vegetative,3.0015858620484708,NA,NA,NA,0.33000001311302185,22.260000228881836,27.329999923706055,22.140000343322754,16.950000762939453,7.389784449891733,7.389784449891733,17.95730362888104,367.9980032455767,146.57441374714145,81.98503910491958,16.086474330989184,78962.33131887008,1,1,1,1,NA,Simulation,30
1,1,Field,2020-05-06 12:00:00,2020,127,Vegetative,3.016443664794287,NA,NA,NA,0.019999999552965164,28.219999313354492,21.450000762939453,14.1850004196167,6.920000076293945,2.8229825217051228,10.212766971596857,18.54099916960763,364.886866536812,138.37547213083852,97.33409634621773,8.957532040893039,78957.52142914227,0.41850004196166996,1,0.41850004196166996,0.9999999999999999,NA,Simulation,30
1,1,Field,2020-05-07 12:00:00,2020,128,Vegetative,3.0262416921510154,NA,NA,NA,0,30.34000015258789,18.889999389648438,11.78499960899353,4.679999828338623,1.86162519777834,12.074392169375196,18.668943396366007,361.9217020713554,129.59965232115334,109.89145111473167,5.217755326146257,78953.17980497223,0.17849996089935305,1,0.17849996089935305,1,NA,Simulation,30
1,1,Field,2020-05-08 12:00:00,2020,129,Vegetative,3.0366438422937887,NA,NA,NA,2.380000114440918,9.079999923706055,17.6299991607666,13.25499963760376,8.880000114440918,1.9764085271269527,14.050800696502149,18.461446492809195,360.7754738144886,121.75936694310131,119.80683490523748,3.186680109594983,78949.33218681389,0.325499963760376,1,0.325499963760376,1,NA,Simulation,30
1,1,Field,2020-05-09 12:00:00,2020,130,Vegetative,3.0447137480741944,NA,NA,NA,0,30.329999923706055,17.559999465942383,11.479999780654907,5.400000095367432,1.5332820982770985,15.584082794779247,17.949310711759505,357.59484248465435,114.23607500786628,128.56897361961492,1.982946832560969,78945.73677739658,0.14799997806549073,1,0.14799997806549073,0.9999999999999998,NA,Simulation,30
1,1,Field,2020-05-10 12:00:00,2020,131,Vegetative,3.0585504415560436,NA,NA,NA,0,30.979999542236328,22.040000915527344,13.49500036239624,4.949999809265137,2.628971761551356,18.213054556330604,17.675699126761128,355.36008446951615,105.95221603691091,137.63452900385545,1.2146661861040013,78942.06884194263,0.34950003623962406,1,0.34950003623962406,1,NA,Simulation,30
1,1,Field,2020-05-11 12:00:00,2020,132,Vegetative,3.0687665550080307,NA,NA,NA,0,29.760000228881836,18.56999969482422,12.984999895095825,7.400000095367432,1.9410615558775635,20.15411611220817,17.687860690406684,353.3376042198922,97.0800110959542,147.0308890219219,0.731249629281889,78938.28468849201,0.2984999895095825,1,0.2984999895095825,1,NA,Simulation,30
1,1,Field,2020-05-12 12:00:00,2020,133,Vegetative,3.0828712119178787,NA,NA,NA,0,28.610000610351563,22.190000534057617,14.010000228881836,5.829999923706055,2.679884812871088,22.834000925079255,17.75295432533211,351.51762724770055,88.3503872134409,156.0820483455075,0.4385930779628728,78934.49860257488,0.4010000228881836,1,0.4010000228881836,0.9999999999999999,NA,Simulation,30
1,1,Field,2020-05-13 12:00:00,2020,134,Vegetative,3.104222413188446,NA,NA,NA,0,21.030000686645508,24.920000076293945,17.425000190734863,9.930000305175781,4.05672824140782,26.890729166487077,17.88985393585992,349.8687389692906,79.44589340354177,165.17137408557795,0.2589989968385774,78930.59966119245,0.7425000190734864,1,0.7425000190734864,1,NA,Simulation,30
1,1,Field,2020-05-14 12:00:00,2020,135,Vegetative,3.132061320716396,NA,NA,NA,0,24.270000457763672,25.520000457763672,19.8100004196167,14.100000381469727,5.289392430310466,32.18012159679754,18.20022915891077,348.36802671355343,69.78055967428155,174.93189718154682,0.14744891746581812,78926.38300956832,0.98100004196167,1,0.98100004196167,0.9999999999999999,NA,Simulation,30
