Site,Longitude,Latitude,Planting,Genetics
ARH1_2016,-90.7603555,34.72952,2016-04-07,72.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,84.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.25
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,71
ARH1_2016,-90.7603555,34.72952,2016-04-07,70.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,78.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,90.25
ARH1_2016,-90.7603555,34.72952,2016-04-07,80.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,100
ARH1_2016,-90.7603555,34.72952,2016-04-07,89
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,77.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,96.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,84.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,69
ARH1_2016,-90.7603555,34.72952,2016-04-07,93.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,84
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,100.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,69
ARH1_2016,-90.7603555,34.72952,2016-04-07,93.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,71
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,116.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,84
ARH1_2016,-90.7603555,34.72952,2016-04-07,88
ARH1_2016,-90.7603555,34.72952,2016-04-07,116.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,104
ARH1_2016,-90.7603555,34.72952,2016-04-07,104
ARH1_2016,-90.7603555,34.72952,2016-04-07,100.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,72.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,93.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,70.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,100
ARH1_2016,-90.7603555,34.72952,2016-04-07,88
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,78.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,90.25
ARH1_2016,-90.7603555,34.72952,2016-04-07,93.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.25
ARH1_2016,-90.7603555,34.72952,2016-04-07,100
ARH1_2016,-90.7603555,34.72952,2016-04-07,80.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,89
ARH1_2016,-90.7603555,34.72952,2016-04-07,100
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,77.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,82
ARH1_2016,-90.7603555,34.72952,2016-04-07,96.5
ARH1_2016,-90.7603555,34.72952,2016-04-07,91.75
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2016,-90.7603555,34.72952,2016-04-07,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,84
ARH1_2017,-90.76032575,34.7272515,2017-04-17,104
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,88
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,100
ARH1_2017,-90.76032575,34.7272515,2017-04-17,84.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.25
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,70.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,82
ARH1_2017,-90.76032575,34.7272515,2017-04-17,93.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,78.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,82
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,93.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,82
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,100
ARH1_2017,-90.76032575,34.7272515,2017-04-17,104
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,89
ARH1_2017,-90.76032575,34.7272515,2017-04-17,72.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,82
ARH1_2017,-90.76032575,34.7272515,2017-04-17,82
ARH1_2017,-90.76032575,34.7272515,2017-04-17,116.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,93.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,77.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,82
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,116.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,90.25
ARH1_2017,-90.76032575,34.7272515,2017-04-17,100
ARH1_2017,-90.76032575,34.7272515,2017-04-17,96.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,100.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.25
ARH1_2017,-90.76032575,34.7272515,2017-04-17,84
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,96.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,71
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,82
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,100.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,82
ARH1_2017,-90.76032575,34.7272515,2017-04-17,84.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,70.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,69
ARH1_2017,-90.76032575,34.7272515,2017-04-17,71
ARH1_2017,-90.76032575,34.7272515,2017-04-17,90.25
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,72.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,78.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,88
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,100
ARH1_2017,-90.76032575,34.7272515,2017-04-17,77.5
ARH1_2017,-90.76032575,34.7272515,2017-04-17,91.75
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,80
ARH1_2017,-90.76032575,34.7272515,2017-04-17,69
ARH1_2017,-90.76032575,34.7272515,2017-04-17,93.75
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,104
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,100.75
ARH1_2018,-90.7603455,34.729679,2020-04-25,84
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,72.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,84
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,70.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,91.25
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,70.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,80.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,100.75
ARH1_2018,-90.7603455,34.729679,2020-04-25,78.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,72.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,88
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,104
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,71
ARH1_2018,-90.7603455,34.729679,2020-04-25,78.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,96.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,116.75
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,96.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,116.75
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,80.5
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,71
ARH1_2018,-90.7603455,34.729679,2020-04-25,88
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,80
ARH1_2018,-90.7603455,34.729679,2020-04-25,82
ARH1_2018,-90.7603455,34.729679,2020-04-25,91.25
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,93.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,93.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,116.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,100.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,88
ARH2_2016,-90.66530155,35.838614,2016-04-23,70.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.25
ARH2_2016,-90.66530155,35.838614,2016-04-23,93.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,100
ARH2_2016,-90.66530155,35.838614,2016-04-23,72.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,96.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,100
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,69
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,104
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,84.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,80.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,78.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,84
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,90.25
ARH2_2016,-90.66530155,35.838614,2016-04-23,104
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,89
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,84.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,88
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,71
ARH2_2016,-90.66530155,35.838614,2016-04-23,90.25
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,116.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,93.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,100
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,77.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,71
ARH2_2016,-90.66530155,35.838614,2016-04-23,78.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,77.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.25
ARH2_2016,-90.66530155,35.838614,2016-04-23,70.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,80.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,84
ARH2_2016,-90.66530155,35.838614,2016-04-23,72.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,82
ARH2_2016,-90.66530155,35.838614,2016-04-23,96.5
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,69
ARH2_2016,-90.66530155,35.838614,2016-04-23,100
ARH2_2016,-90.66530155,35.838614,2016-04-23,100.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,91.75
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,89
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2016,-90.66530155,35.838614,2016-04-23,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,82
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,89
ARH2_2017,-90.0752695,35.67418125,2017-04-25,82
ARH2_2017,-90.0752695,35.67418125,2017-04-25,90.25
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,82
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,84.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,100
ARH2_2017,-90.0752695,35.67418125,2017-04-25,88
ARH2_2017,-90.0752695,35.67418125,2017-04-25,100.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,100.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,82
ARH2_2017,-90.0752695,35.67418125,2017-04-25,104
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,90.25
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,82
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,116.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,77.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,70.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,116.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,100
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,96.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,84
ARH2_2017,-90.0752695,35.67418125,2017-04-25,89
ARH2_2017,-90.0752695,35.67418125,2017-04-25,88
ARH2_2017,-90.0752695,35.67418125,2017-04-25,72.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,82
ARH2_2017,-90.0752695,35.67418125,2017-04-25,78.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,93.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,93.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,71
ARH2_2017,-90.0752695,35.67418125,2017-04-25,72.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,78.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.25
ARH2_2017,-90.0752695,35.67418125,2017-04-25,100
ARH2_2017,-90.0752695,35.67418125,2017-04-25,70.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,82
ARH2_2017,-90.0752695,35.67418125,2017-04-25,77.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,71
ARH2_2017,-90.0752695,35.67418125,2017-04-25,84.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.25
ARH2_2017,-90.0752695,35.67418125,2017-04-25,100
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,84
ARH2_2017,-90.0752695,35.67418125,2017-04-25,80
ARH2_2017,-90.0752695,35.67418125,2017-04-25,104
ARH2_2017,-90.0752695,35.67418125,2017-04-25,82
ARH2_2017,-90.0752695,35.67418125,2017-04-25,96.5
ARH2_2017,-90.0752695,35.67418125,2017-04-25,91.75
ARH2_2017,-90.0752695,35.67418125,2017-04-25,69
ARH2_2017,-90.0752695,35.67418125,2017-04-25,69
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,104
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,104
ARH2_2018,-90.0749725,35.674241,2020-04-19,96.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,78.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,78.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,84
ARH2_2018,-90.0749725,35.674241,2020-04-19,72.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,100.75
ARH2_2018,-90.0749725,35.674241,2020-04-19,84
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,91.25
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,70.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,71
ARH2_2018,-90.0749725,35.674241,2020-04-19,71
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,88
ARH2_2018,-90.0749725,35.674241,2020-04-19,116.75
ARH2_2018,-90.0749725,35.674241,2020-04-19,100.75
ARH2_2018,-90.0749725,35.674241,2020-04-19,80.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,96.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,80.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,91.25
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,88
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,116.75
ARH2_2018,-90.0749725,35.674241,2020-04-19,72.5
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,82
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,80
ARH2_2018,-90.0749725,35.674241,2020-04-19,70.5
COH1_2017,-104.9997825,40.64850025,2017-05-31,84
COH1_2017,-104.9997825,40.64850025,2017-05-31,69
COH1_2017,-104.9997825,40.64850025,2017-05-31,84
COH1_2017,-104.9997825,40.64850025,2017-05-31,80
COH1_2017,-104.9997825,40.64850025,2017-05-31,80
COH1_2017,-104.9997825,40.64850025,2017-05-31,80
COH1_2017,-104.9997825,40.64850025,2017-05-31,70.5
COH1_2017,-104.9997825,40.64850025,2017-05-31,88
COH1_2017,-104.9997825,40.64850025,2017-05-31,91.75
COH1_2017,-104.9997825,40.64850025,2017-05-31,80
COH1_2017,-104.9997825,40.64850025,2017-05-31,91.75
