Date,DOY,StageName,Stage,Rain,Radn,MaxT,MeanT,MinT,ThermalTime,AccEmTT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Result,ID,Period,AccRain,AccTT
2018-07-17,198,EarlyFlowering,4.639778229959303,0,25.363677978515625,27.850000381469727,20.81500005722046,13.779999732971191,8.524995364692632,410.94576860680394,0,1,1,1,0.9999999999999998,NA,3,4,254.08000053465366,585.7255838027102
2018-07-18,199,EarlyFlowering,4.690175491794218,28.239999771118164,17.004419326782227,27.979999542236328,22.054999351501465,16.1299991607666,9.57547974863378,420.5212483554377,0,1,1,1,1,NA,3,4,282.3200003057718,595.301063551344
2018-07-19,200,EarlyFlowering,4.735975276688916,43.58000183105469,10.982333183288574,24.209999084472656,20.86999988555908,17.530000686645508,8.701959129992703,429.2232074854304,0,1,1,1,1,NA,3,4,325.9000021368265,604.0030226813367
2018-07-20,201,EarlyFlowering,4.784286048899398,0,18.704500198364254,25.899999618530273,21.375,16.850000381469727,9.179046719991604,438.402254205422,0,1,1,1,1,NA,3,4,325.9000021368265,613.1820694013282
2018-07-21,202,EarlyFlowering,4.833054126089339,0,19.317134857177734,26.1299991607666,21.38999938964844,16.649999618530273,9.265934666088798,447.6681888715109,0,1,1,1,1,NA,3,4,325.9000021368265,622.4480040674171
2018-07-22,203,EarlyFlowering,4.88423288283511,0.07999999821186066,21.30742645263672,27.329999923706055,21.854999542236328,16.3799991607666,9.72396378169643,457.3921526532073,0,1,1,1,1,NA,3,4,325.9800021350384,632.1719678491135
2018-07-23,204,EarlyFlowering,4.936972994576318,0,19.04201889038086,26.799999237060547,22.114999771118164,17.43000030517578,10.020621230829583,467.4127738840369,0,1,1,1,0.9999999999999998,NA,3,4,325.9800021350384,642.1925890799431
2018-07-24,205,EarlyFlowering,4.983817758269751,8.829999923706055,18.696855545043945,27.93000030517578,20.670000076293945,13.40999984741211,8.900505101752236,476.3132789857891,0,1,1,1,0.9999999999999998,NA,3,4,334.81000205874443,651.0930941816953
2018-07-25,206,EarlyPodDevelopment,5.030901747345787,4.869999885559082,16.258995056152344,26.579999923706055,20.889999866485596,15.199999809265137,9.162270155867432,485.4755491416566,0,1,1,1,1,NA,3,5,339.6800019443035,660.2553643375627
2018-07-26,207,EarlyPodDevelopment,5.05944230050469,0,17.11872100830078,20.579999923706055,16.625,12.670000076293944,5.6224889723038896,491.0980381139604,0,0.6625000000000001,1,0.6625000000000001,1,NA,3,5,339.6800019443035,665.8778533098666
2018-07-27,208,EarlyPodDevelopment,5.094057665984238,0,23.851224899291992,24.469999313354492,17.964999675750732,11.460000038146973,6.819226999470874,497.91726511343126,0,0.7964999675750732,1,0.7964999675750732,1,NA,3,5,339.6800019443035,672.6970803093375
2018-07-28,209,EarlyPodDevelopment,5.131107167877147,0,24.844820022583008,25.670000076293945,18.449999809265137,11.229999542236328,7.298751872903065,505.2160169863343,0,0.8449999809265137,1,0.8449999809265137,1,NA,3,5,339.6800019443035,679.9958321822405
2018-07-29,210,EarlyPodDevelopment,5.1740185606264,0,24.098806381225582,26.68000030517578,19.700000286102295,12.720000267028809,8.453544371602835,513.6695613579371,0,0.9700000286102296,1,0.9700000286102296,1,NA,3,5,339.6800019443035,688.4493765538434
2018-07-30,211,EarlyPodDevelopment,5.219259269588462,0,24.250450134277344,27.43000030517578,20.135000228881836,12.84000015258789,8.91241966552622,522.5819810234634,0,1,1,1,1,NA,3,5,339.6800019443035,697.3617962193696
2018-07-31,212,EarlyPodDevelopment,5.271420231555444,1.5499999523162842,24.81727409362793,29.700000762939453,21.580000400543213,13.460000038146973,10.275709507495476,532.8576905309588,0,1,1,1,1,NA,3,5,341.2300018966198,707.6375057268651
2018-08-01,213,EarlyPodDevelopment,5.310989763509301,0,15.576438903808594,22.530000686645508,18.705000400543213,14.880000114440918,7.795197794909884,540.6528883258687,0,0.8705000400543214,1,0.8705000400543214,1,NA,3,5,341.2300018966198,715.432703521775
2018-08-02,214,EarlyPodDevelopment,5.340188670018805,0,23.821638107299805,23.270000457763672,16.365000247955322,9.460000038146973,5.752184582372333,546.4050729082411,0,0.6365000247955322,1,0.6365000247955322,0.9999999999999998,NA,3,5,341.2300018966198,721.1848881041473
2018-08-03,215,EarlyPodDevelopment,5.392320246809714,24.75,18.61784553527832,29.719999313354492,21.25999975204468,12.800000190734863,10.269920627808965,556.67499353605,0,1,1,1,1,NA,3,5,365.9800018966198,731.4548087319563
2018-08-04,216,EarlyPodDevelopment,5.455098638675822,2.369999885559082,14.686128616333008,29.18000030517578,23.4350004196167,17.690000534057617,12.367343197623311,569.0423367336733,0,1,1,1,1,NA,3,5,368.3500017821789,743.8221519295796
2018-08-05,217,EarlyPodDevelopment,5.516834202307027,0,17.46807098388672,27.979999542236328,23.09000015258789,18.200000762939453,12.161906035347462,581.2042427690208,0,1,1,1,1,NA,3,5,368.3500017821789,755.984057964927
2018-08-06,218,EarlyPodDevelopment,5.5749330731190865,2.9600000381469727,14.004150390625,27.469999313354492,22.204999923706055,16.940000534057617,11.445477549975584,592.6497203189964,0,1,1,1,1,NA,3,5,371.31000182032585,767.4295355149027
2018-08-07,219,EarlyPodDevelopment,5.6287224811254175,0,18.09972763061523,26.149999618530273,21.19499969482422,16.239999771118164,10.59651337724721,603.2462336962436,0,1,1,1,1,NA,3,5,371.31000182032585,778.0260488921498
2018-08-08,220,EarlyPodDevelopment,5.6941783527959,0,22.40213394165039,31.200000762939453,23.780000686645508,16.360000610351563,12.89480671908517,616.1410404153288,0,1,1,1,1,NA,3,5,371.31000182032585,790.920855611235
2018-08-09,221,EarlyPodDevelopment,5.757743271501715,0,20.869935989379883,29.5,22.98499965667725,16.469999313354492,12.52228898504547,628.6633294003743,0,1,1,1,1,NA,3,5,371.31000182032585,803.4431445962805
2018-08-10,222,EarlyPodDevelopment,5.819434041747898,0,22.06612968444824,29.75,22.485000133514404,15.220000267028809,12.15308173849803,640.8164111388724,0,1,1,1,1,NA,3,5,371.31000182032585,815.5962263347785
2018-08-11,223,EarlyPodDevelopment,5.88623039127773,0,21.748640060424805,31.010000228881836,23.605000495910645,16.200000762939453,13.15888085737679,653.9752919962491,0,1,1,1,1,NA,3,5,371.31000182032585,828.7551071921553
2018-08-12,224,EarlyPodDevelopment,5.958599236068624,0,18.438167572021484,30.149999618530273,24.375,18.600000381469727,14.256662423806189,668.2319544200553,0,1,1,1,1,NA,3,5,371.31000182032585,843.0117696159615
2018-08-13,225,EarlyGrainFilling,6.809034280737614,0,19.64647674560547,32.11000061035156,25.539999961853027,18.969999313354492,14.54732131230831,682.7792757323637,54.55857174709116,1,1,1,1,NA,3,6,371.31000182032585,857.5590909282698
2018-08-14,226,MidGrainFilling,7.14898561489954,0,15.925787925720217,27.3799991607666,22.6899995803833,18,12.6899995803833,695.469275312747,121.0420323268109,1,1,1,1,NA,3,7,371.31000182032585,870.2490905086531
2018-08-15,227,MidGrainFilling,7.3016838038998415,0,15.697661399841309,25.959999084472656,21.459999084472656,16.959999084472656,11.45999908447266,706.9292743972196,182.97885762956827,1,1,1,1,NA,3,7,371.31000182032585,881.7090895931258
2018-08-16,228,MidGrainFilling,7.467040230913994,0,18.713037490844727,28.209999084472656,22.40999984741211,16.610000610351563,12.409999847412111,719.3392742446317,252.08316953473857,1,1,1,1,NA,3,7,371.31000182032585,894.1190894405379
2018-08-17,229,MidGrainFilling,7.621403988917285,0,19.662609100341797,27.850000381469727,21.585000038146973,15.31999969482422,11.58500003814697,730.9242742827787,318.74873701849566,1,1,1,1,NA,3,7,371.31000182032585,905.7040894786849
2018-08-18,230,MidGrainFilling,7.76650330703389,0,20.882089614868164,27.899999618530273,20.8149995803833,13.729999542236328,10.88970382465124,741.81397810743,383.4489854286262,1,1,1,1,NA,3,7,371.31000182032585,916.593793303336
2018-08-19,231,MidGrainFilling,7.918601907458314,41.97999954223633,11.833768844604492,26.170000076293945,21.414999961853027,16.65999984741211,11.414999961853027,753.228978069283,453.4267567361993,1,1,1,1,NA,3,7,413.2900013625622,928.0087932651891
2018-08-20,232,LateGrainFilling,8.053778449817932,14.40999984741211,9.399359703063965,23.729999542236328,20.144999504089355,16.559999465942383,10.144999504089355,763.3739775733724,516.4558671947536,1,1,1,0.9999999999999998,NA,3,8,427.7000012099743,938.1537927692784
2018-08-21,233,LateGrainFilling,8.168648779923231,0,16.516769409179688,23.329999923706055,18.420000076293945,13.510000228881836,8.62101827440262,771.994995847775,570.4883219661867,0.8420000076293945,1,0.8420000076293945,0.9999999999999996,NA,3,8,427.7000012099743,946.7748110436811
2018-08-22,234,LateGrainFilling,8.292820941334549,0,21.51445198059082,26.1200008392334,18.37500047683716,10.630000114440918,9.3191207139194,781.3141165616944,629.7765804110402,0.8375000476837159,1,0.8375000476837159,1,NA,3,8,427.7000012099743,956.0939317576004
2018-08-23,235,LateGrainFilling,8.41152957802815,0.7300000190734863,19.54116439819336,24.790000915527344,18.285000324249268,11.779999732971191,8.909083183854818,790.2231997455492,687.5400467473737,0.8285000324249268,1,0.8285000324249268,0.9999999999999996,NA,3,8,428.4300012290478,965.0030149414553
2018-08-24,236,LateGrainFilling,8.543774744102736,0,15.949625968933104,24.88999938964844,19.924999713897705,14.960000038146973,9.924999713897703,800.1481994594469,752.8753683282637,0.9924999713897704,1,0.9924999713897704,1,NA,3,8,428.4300012290478,974.928014655353
2018-08-25,237,LateGrainFilling,8.702069215980696,0,15.771037101745604,26.989999771118164,21.88000011444092,16.770000457763672,11.880000114440918,812.0281995738878,822.135796766121,1,1,1,0.9999999999999998,NA,3,8,428.4300012290478,986.8080147697939
2018-08-26,238,LateGrainFilling,8.891742762372132,3.759999990463257,12.215187072753906,29.81999969482422,24.23499965667725,18.649999618530273,14.234999656677244,826.2631992305651,873.748293093629,1,1,1,0.9999999999999998,NA,3,8,432.19000121951103,1001.0430144264711
2018-08-27,239,Maturing,9.032400764005738,13.18000030517578,9.940019607543944,26.25,22.10999965667725,17.969999313354492,12.109999656677248,838.3731988872423,873.748293093629,1,1,1,1,NA,3,9,445.3700015246868,1013.1530140831484
2018-08-28,240,Maturing,9.081681974288449,14.279999732971191,5.646711349487305,17.809999465942383,15.764999866485596,13.720000267028809,6.061588864773512,844.4347877520158,873.748293093629,0.5764999866485596,1,0.5764999866485596,1,NA,3,9,459.650001257658,1019.2146029479219
2018-08-29,241,Maturing,9.140433647145432,0,20.3659725189209,22.13999938964844,15.019999742507936,7.900000095367432,7.226455761408806,851.6612435134247,873.748293093629,0.5019999742507935,1,0.5019999742507935,1,NA,3,9,459.650001257658,1026.4410587093307
2018-08-30,242,Maturing,9.213844865438018,0,20.773048400878903,25.760000228881836,17.825000286102295,9.890000343322754,9.029579849988222,860.6908233634128,873.748293093629,0.7825000286102295,1,0.7825000286102295,1,NA,3,9,459.650001257658,1035.470638559319
2018-08-31,243,Maturing,9.295999337137804,0.7400000095367432,16.267032623291016,25.489999771118164,20.105000019073486,14.720000267028809,10.105000019073486,870.7958233824863,873.748293093629,1,1,1,1,NA,3,9,460.39000126719475,1045.5756385783925
2018-09-01,244,Maturing,9.394129419834238,9.729999542236328,13.008661270141602,28.270000457763672,22.070000171661377,15.869999885559082,12.07000017166138,882.8658235541477,873.748293093629,1,1,1,1,NA,3,9,470.1200008094311,1057.6456387500539
2018-09-02,245,Maturing,9.48071478646324,0,15.365474700927734,25.690000534057617,20.65000009536743,15.609999656677246,10.650000095367432,893.5158236495151,873.748293093629,1,1,1,1,NA,3,9,470.1200008094311,1068.2956388454213
2018-09-03,246,Maturing,9.564251372604438,12.890000343322754,11.644092559814451,25.420000076293945,20.27500009536743,15.130000114440918,10.275000095367432,903.7908237448826,873.748293093629,1,1,1,0.9999999999999996,NA,3,9,483.01000115275383,1078.5706389407887
2018-09-04,247,Maturing,9.64847901208962,19.38999938964844,6.317465305328369,22.88999938964844,20.35999965667725,17.829999923706055,10.359999656677248,914.1508234015598,873.748293093629,1,1,1,1,NA,3,9,502.40000054240227,1088.930638597466
2018-09-05,248,Maturing,9.716203086625844,0,13.377138137817385,22.399999618530273,18.25,14.100000381469728,8.330061167955398,922.4808845695152,873.748293093629,0.8250000000000001,1,0.8250000000000001,1,NA,3,9,502.40000054240227,1097.2606997654214
2018-09-06,249,Maturing,9.779582752022696,0,19.077316284179688,23.31999969482422,16.089999675750732,8.859999656677246,7.795698843812943,930.276583413328,873.748293093629,0.6089999675750732,1,0.6089999675750732,0.9999999999999998,NA,3,9,502.40000054240227,1105.0563986092343
2018-09-07,250,Maturing,9.84681415539509,0,19.141159057617188,24.34000015258789,16.78000020980835,9.220000267028809,8.269462614804507,938.5460460281328,873.748293093629,0.678000020980835,1,0.678000020980835,1,NA,3,9,502.40000054240227,1113.3258612240388
2018-09-08,251,Maturing,9.911762401480395,0,17.66501235961914,23.31999969482422,16.80999994277954,10.300000190734863,7.98863426849246,946.5346802966252,873.748293093629,0.6809999942779541,1,0.6809999942779541,1,NA,3,9,502.40000054240227,1121.3144954925313
2018-09-09,252,Maturing,9.978425081670906,0,16.869569778442383,23.440000534057617,17.330000400543213,11.220000267028809,8.199509663432837,954.734189960058,873.748293093629,0.7330000400543213,1,0.7330000400543213,1,NA,3,9,502.40000054240227,1129.514005155964
2018-09-10,253,Ripening,10.079719370674232,0,17.92652702331543,26.850000381469727,19.5600004196167,12.270000457763672,9.987897056508064,964.722087016566,873.748293093629,0.95600004196167,1,0.95600004196167,1,NA,3,10,502.40000054240227,1139.501902212472
2018-09-11,254,Ripening,10.203578066119087,0,16.345787048339844,27.81999969482422,21.394999980926514,14.970000267028809,11.394999980926514,976.1170869974924,873.748293093629,1,1,1,1,NA,3,10,502.40000054240227,1150.8969021933985
2018-09-12,255,Ripening,10.344991112085197,0,16.079017639160156,29.56999969482422,23.010000228881836,16.450000762939453,13.010000228881836,989.1270872263744,873.748293093629,1,1,1,1,NA,3,10,502.40000054240227,1163.9069024222804
2018-09-13,256,Ripening,10.484447632995042,0,13.624167442321776,27.959999084472656,22.829999923706055,17.700000762939453,12.829999923706056,1001.9570871500804,873.748293093629,1,1,1,1,NA,3,10,502.40000054240227,1176.7369023459864
2018-09-14,257,Ripening,10.62553458454109,0,13.605931282043455,28.219999313354492,22.979999542236328,17.739999771118164,12.979999542236325,1014.9370866923168,873.748293093629,1,1,1,1,NA,3,10,502.40000054240227,1189.7169018882228
2018-09-15,258,Ripening,10.777637513587065,0,15.800311088562012,33.900001525878906,26.445000648498535,18.989999771118164,13.99346947222948,1028.9305561645465,873.748293093629,1,1,1,1,NA,3,10,502.40000054240227,1203.7103713604524
2018-09-16,259,Ripening,10.941133158518753,0,13.928363800048828,32.029998779296875,26.024999618530273,20.020000457763672,15.04159933371544,1043.9721554982616,873.748293093629,1,1,1,0.9999999999999998,NA,3,10,502.40000054240227,1218.7519706941678
2018-09-17,260,ReadyForHarvesting,11,5.010000228881836,10.587690353393556,22.75,17.394999980926514,12.039999961853027,0,1043.9721554982616,873.748293093629,0.7394999980926514,1,0.7394999980926514,1,NA,3,11,507.4100007712841,1218.7519706941678
2018-09-18,261,NA,1,3.569999933242798,9.975927352905272,21.299999237060547,16.34999942779541,11.399999618530272,6.34999942779541,0,0,0,1,0.6349999427795411,1,Harvested at Maturity.,3,11,510.9800007045269,1225.1019701219632
2018-09-19,262,NA,1,6.619999885559082,4.80573844909668,16.850000381469727,14.725000381469728,12.600000381469728,4.725000381469726,0,0,0,1,0.47250003814697267,1,NA,3,11,517.600000590086,1229.826970503433
2018-09-20,263,NA,1,11.170000076293944,4.978051662445068,16.31999969482422,14.125,11.93000030517578,4.125,0,0,0,1,0.4125,1,NA,3,11,528.7700006663799,1233.951970503433
2018-09-21,264,NA,1,0,12.550612449645996,15.760000228881836,11.350000143051147,6.940000057220459,2.1019782388955357,0,0,0,1,0.13500001430511474,1,NA,3,11,528.7700006663799,1236.0539487423284
2018-09-22,265,NA,1,0,17.146724700927734,21.3799991607666,13.109999656677246,4.840000152587891,4.303284018933773,0,0,0,1,0.31099996566772464,1,NA,3,11,528.7700006663799,1240.3572327612621
2018-09-23,266,NA,1,0,16.670320510864258,24.030000686645508,15.655000448226929,7.28000020980835,6.0425035124480715,0,0,0,1,0.5655000448226929,1,NA,3,11,528.7700006663799,1246.3997362737102
2018-09-24,267,NA,1,2.319999933242798,9.030500411987305,20.43000030517578,15.735000133514404,11.039999961853027,5.735000133514404,0,0,0,1,0.5735000133514404,1,NA,3,11,531.0900005996227,1252.1347364072246
2018-09-25,268,NA,1,1.7300000190734863,11.394286155700684,15.470000267028809,11.235000133514404,7,1.9801735590398313,0,0,0,1,0.12350001335144044,1,NA,3,11,532.8200006186962,1254.1149099662646
2018-09-26,269,NA,1,0,14.45909309387207,17.06999969482422,10.859999895095823,4.650000095367432,2.3631728852033613,0,0,0,1,0.08599998950958253,1,NA,3,11,532.8200006186962,1256.478082851468
2018-09-27,270,NA,1,0,12.956787109375,16.559999465942383,11.164999723434448,5.769999980926514,2.267385691180825,0,0,0,1,0.11649997234344484,1,NA,3,11,532.8200006186962,1258.7454685426487
2018-09-28,271,NA,1,0,13.853732109069824,13.550000190734863,7.615000069141388,1.6799999475479126,0.8175016235001387,0,0,0,1,0,1,NA,3,11,532.8200006186962,1259.562970166149
2018-09-29,272,NA,1,0,12.884268760681152,9.699999809265137,4.484999895095825,-0.7300000190734863,0,0,0,0,1,0,1,NA,3,11,532.8200006186962,1259.562970166149
2018-09-30,273,NA,1,0,11.101092338562012,11.300000190734863,6.945000052452087,2.5899999141693115,0.1946766685456041,0,0,0,1,0,1,NA,3,11,532.8200006186962,1259.7576468346945
2018-10-01,274,NA,1,0,9.274560928344728,10.68000030517578,7.175000190734863,3.6700000762939458,0.06511294786930089,0,0,0,1,0,1,NA,3,11,532.8200006186962,1259.8227597825637
2018-03-12,71,NA,1,0,16.744783401489258,7.199999809265137,1.779999852180481,-3.640000104904175,0,0,0,0,1,0,1,NA,4,1,0,0
2018-03-13,72,NA,1,0,15.145557403564451,5.190000057220459,0.5750000476837158,-4.039999961853027,0,0,0,0,1,0,1,NA,4,1,0,0
2018-03-14,73,NA,1,0,20.02863883972168,7.929999828338623,0.2949998378753662,-7.340000152587891,0,0,0,0,1,0,1,NA,4,1,0,0
2018-03-15,74,NA,1,0,21.233064651489254,11.9399995803833,2.6949996948242188,-6.550000190734863,0.20834327352047,0,0,0,1,0,1,NA,4,1,0,0.20834327352047
2018-03-16,75,NA,1,11.460000038146973,14.614384651184082,8.619999885559082,1.869999885559082,-4.880000114440918,0,0,0,0,1,0,1,NA,4,1,11.460000038146973,0.20834327352047
2018-03-17,76,NA,1,5.730000019073486,12.28671169281006,5.199999809265137,0.3849999904632568,-4.429999828338623,0,0,0,0,1,0,1,NA,4,1,17.19000005722046,0.20834327352047
2018-03-18,77,NA,1,0,20.333066940307617,9.770000457763672,2.510000228881836,-4.75,0,0,0,0,1,0,1,NA,4,1,17.19000005722046,0.20834327352047
2018-03-19,78,NA,1,0,21.016319274902344,11.84000015258789,3.9350000619888306,-3.9700000286102295,0.223442910435796,0,0,0,1,0,1,NA,4,1,17.19000005722046,0.431786183956266
2018-03-20,79,NA,1,0,16.676254272460938,7.389999866485596,2.5199999809265137,-2.3499999046325684,0,0,0,0,1,0,1,NA,4,1,17.19000005722046,0.431786183956266
2018-03-21,80,NA,1,0,18.025007247924805,6.940000057220459,1.690000057220459,-3.559999942779541,0,0,0,0,1,0,1,NA,4,1,17.19000005722046,0.431786183956266
2018-03-22,81,NA,1,0,22.165395736694336,10.039999961853027,1.940000057220459,-6.159999847412109,0,0,0,0,1,0,1,NA,4,1,17.19000005722046,0.431786183956266
2018-03-23,82,NA,1,6.659999847412109,16.26399040222168,9.729999542236328,2.2149996757507324,-5.300000190734863,0,0,0,0,1,0,1,NA,4,1,23.84999990463257,0.431786183956266
2018-03-24,83,NA,1,11.68000030517578,11.807424545288086,5.079999923706055,0.809999942779541,-3.4600000381469727,0,0,0,0,1,0,1,NA,4,1,35.53000020980835,0.431786183956266
2018-03-25,84,NA,1,0,17.67474365234375,4.809999942779541,-0.1400001049041748,-5.090000152587891,0,0,0,0,1,0,1,NA,4,1,35.53000020980835,0.431786183956266
2018-03-26,85,Germinating,1,11.449999809265137,16.175363540649414,9.0600004196167,1.9850001335144043,-5.090000152587891,0,0,0,0,1,0,1,NA,4,1,46.980000019073486,0.431786183956266
2018-03-27,86,Emerging,2,4,14.757357597351074,9.770000457763672,3.8300002813339233,-2.109999895095825,0,0,0,0,1,0,1,NA,4,2,50.980000019073486,0.431786183956266
2018-03-28,87,Emerging,2,2.809999942779541,10.08668041229248,10.09000015258789,6.120000123977661,2.1500000953674316,0,0,0,0,1,0,1,NA,4,2,53.78999996185303,0.431786183956266
2018-03-29,88,Emerging,2.000602123661637,1.7000000476837158,13.297622680664064,10.420000076293944,6.625,2.8299999237060547,0.02408494646549219,0,0,0,1,0,1,NA,4,2,55.49000000953674,0.4558711304217582
2018-03-30,89,Emerging,2.000614917988605,0,16.577775955200195,10.300000190734863,5.360000088810921,0.41999998688697815,5.117730787023156e-4,0,0,0,1,0,1,NA,4,2,55.49000000953674,0.4563829035004605
2018-03-31,90,Emerging,2.028382419593581,0,19.833715438842773,14.550000190734863,7.670000106096268,0.7900000214576721,1.1107000641990452,0,0,0,1,0,1,NA,4,2,55.49000000953674,1.5670829676995057
2018-04-01,91,Emerging,2.028382419593581,0,16.073383331298828,5.400000095367432,0.8100000619888306,-3.7799999713897705,0,0,0,0,1,0,1,NA,4,2,55.49000000953674,1.5670829676995057
2018-04-02,92,Emerging,2.028382419593581,1.7899999618530271,24.375959396362305,4.940000057220459,-2.9649999141693115,-10.869999885559082,0,0,0,0,1,0,1,NA,4,2,57.27999997138977,1.5670829676995057
2018-04-03,93,Emerging,2.028382419593581,3.5199999809265137,18.896894454956055,8.859999656677246,0.1349997520446777,-8.59000015258789,0,0,0,0,1,0,1,NA,4,2,60.799999952316284,1.5670829676995057
2018-04-04,94,Emerging,2.028382419593581,0,14.224815368652344,3.9600000381469727,0.5500000715255737,-2.859999895095825,0,0,0,0,1,0,1,NA,4,2,60.799999952316284,1.5670829676995057
2018-04-05,95,Emerging,2.028382419593581,2.880000114440918,14.930784225463867,6.070000171661377,0.8300001621246338,-4.409999847412109,0,0,0,0,1,0,1,NA,4,2,63.6800000667572,1.5670829676995057
2018-04-06,96,Emerging,2.028382419593581,0,16.57535743713379,5.039999961853027,0.944999933242798,-3.1500000953674316,0,0,0,0,1,0,1,NA,4,2,63.6800000667572,1.5670829676995057
2018-04-07,97,Emerging,2.028382419593581,0,20.908910751342773,3.7799999713897705,-1.7649999856948853,-7.309999942779541,0,0,0,0,1,0,1,NA,4,2,63.6800000667572,1.5670829676995057
2018-04-08,98,Emerging,2.028382419593581,1.8200000524520872,22.63018798828125,4.809999942779541,-1.434999942779541,-7.679999828338623,0,0,0,0,1,0,1,NA,4,2,65.50000011920929,1.5670829676995057
2018-04-09,99,Emerging,2.028382419593581,0,21.1497802734375,4.980000019073486,-0.5250000953674316,-6.03000020980835,0,0,0,0,1,0,1,NA,4,2,65.50000011920929,1.5670829676995057
2018-04-10,100,Emerging,2.028382419593581,0,18.363624572753903,7.210000038146973,2.694999992847442,-1.8200000524520872,0,0,0,0,1,0,1,NA,4,2,65.50000011920929,1.5670829676995057
2018-04-11,101,Emerging,2.072663200841001,0,26.0206241607666,16.75,7.969999998807907,-0.8100000023841858,1.7712312498968097,0,0,0,1,0,1,NA,4,2,65.50000011920929,3.338314217596315
2018-04-12,102,Emerging,2.2009255893255535,0,24.16427230834961,23.940000534057617,13.395000219345093,2.8499999046325684,5.1304955393821,0,0,0,1,0.3395000219345093,1,NA,4,2,65.50000011920929,8.468809756978414
2018-04-13,103,Emerging,2.343932793882317,16.459999084472656,15.26880931854248,22.479999542236328,15.654999732971191,8.829999923706055,5.720288182270528,0,0,0,1,0.5654999732971192,1,NA,4,2,81.95999920368195,14.189097939248942
2018-04-14,104,Emerging,2.383552919332213,15.06999969482422,12.868483543395996,15,10.150000095367432,5.300000190734863,1.5848050179958346,0,0,0,1,0.01500000953674316,1,NA,4,2,97.02999889850616,15.773902957244777
2018-04-15,105,Emerging,2.383552919332213,4.5,4.76425838470459,6.679999828338623,5.209999918937683,3.740000009536743,0,0,0,0,1,0,1,NA,4,2,101.52999889850616,15.773902957244777
2018-04-16,106,Emerging,2.383552919332213,1.4700000286102295,11.893502235412598,2.9200000762939453,0.07500004768371582,-2.7699999809265137,0,0,0,0,1,0,1,NA,4,2,102.9999989271164,15.773902957244777
2018-04-17,107,Emerging,2.383552919332213,0,17.781871795654297,6,1.5149999856948853,-2.9700000286102295,0,0,0,0,1,0,1,NA,4,2,102.9999989271164,15.773902957244777
2018-04-18,108,Emerging,2.383552919332213,0.7900000214576721,17.04730796813965,6.550000190734863,2.4100000858306885,-1.7300000190734863,0,0,0,0,1,0,1,NA,4,2,103.78999894857407,15.773902957244777
2018-04-19,109,Emerging,2.3841283700256004,0,20.60429573059082,10.510000228881836,5.070000112056732,-0.3700000047683716,0.02301802773550143,0,0,0,1,0,1,NA,4,2,103.78999894857407,15.796920984980279
2018-04-20,110,Emerging,2.4166071562202975,0,25.814123153686523,15.609999656677246,6.31499981880188,-2.9800000190734863,1.2991514477878812,0,0,0,1,0,1,NA,4,2,103.78999894857407,17.09607243276816
2018-04-21,111,Emerging,2.455952036505854,0,24.84748649597168,16.06999969482422,7.954999849200249,-0.1599999964237213,1.573795211422257,0,0,0,1,0,1,NA,4,2,103.78999894857407,18.66986764419042
2018-04-22,112,Emerging,2.531528880499592,0,22.89905166625977,18.530000686645508,11.735000371932983,4.940000057220459,3.023073759749532,0,0,0,1,0.17350003719329837,1,NA,4,2,103.78999894857407,21.692941403939948
2018-04-23,113,Emerging,2.626725093659302,2.869999885559082,17.71004867553711,20.09000015258789,12.735000133514404,5.380000114440918,3.8078485263884065,0,0,0,1,0.2735000133514404,1,NA,4,2,106.65999883413315,25.500789930328356
2018-04-24,114,Emerging,2.7251570438559263,0,21.88158416748047,19.739999771118164,13.40999984741211,7.079999923706055,3.937278007864953,0,0,0,1,0.34099998474121096,1,NA,4,2,106.65999883413315,29.43806793819331
2018-04-25,115,NA,1,0,21.76237678527832,18.459999084472656,12.344999551773071,6.230000019073486,3.2103105240315197,0,0,0,1,0.23449995517730715,1,Failed to Emerge.,4,11,106.65999883413315,32.64837846222483
2018-04-26,116,NA,1,0,26.417076110839844,19.299999237060547,9.814999625086784,0.33000001311302185,2.8601801917508247,0,0,0,1,0,1,NA,4,11,106.65999883413315,35.508558653975655
2018-04-27,117,NA,1,0,25.653425216674805,20.38999938964844,11.574999690055847,2.759999990463257,3.531609251511097,0,0,0,1,0.15749996900558472,1,NA,4,11,106.65999883413315,39.04016790548675
2018-04-28,118,NA,1,0,24.83883476257324,16.770000457763672,8.865000218153,0.959999978542328,1.8933266836673024,0,0,0,1,0,1,NA,4,11,106.65999883413315,40.93349458915405
2018-04-29,119,NA,1,0,26.97079849243164,17.3799991607666,7.439999580383301,-2.5,1.9070684716105464,0,0,0,1,0,1,NA,4,11,106.65999883413315,42.8405630607646
2018-04-30,120,NA,1,0,27.60983085632324,23.950000762939453,12.265000373125076,0.5799999833106995,4.770040807911753,0,0,0,1,0.22650003731250765,1,NA,4,11,106.65999883413315,47.61060386867635
2018-05-01,121,NA,1,0,26.463579177856445,28.520000457763672,17.740000247955322,6.960000038146973,8.123508731091022,0,0,0,1,0.7740000247955323,1,NA,4,11,106.65999883413315,55.73411259976737
2018-05-02,122,NA,1,7.929999828338623,17.502138137817383,29.68000030517578,21.394999980926514,13.109999656677246,11.394999980926512,0,0,0,1,1,1,NA,4,11,114.58999866247177,67.12911258069389
