ID,Site,Latitude,Longitude,Year,Planting,Genetics,ID_Loc,Mat,Yield_Sim,MaxStage,StartDate,PlantingDate_Sim,DTM_Sim,MatDate_Sim,HarvestDate_Sim,EndDate,Result,Rain_1,Rain_2,Rain_3,Rain_4,Rain_5,Rain_6,Rain_7,Rain_8,Rain_9,Rain_10,Rain_11,AccRain_1,AccRain_2,AccRain_3,AccRain_4,AccRain_5,AccRain_6,AccRain_7,AccRain_8,AccRain_9,AccRain_10,AccRain_11,Radn_1,Radn_2,Radn_3,Radn_4,Radn_5,Radn_6,Radn_7,Radn_8,Radn_9,Radn_10,Radn_11,MaxT_1,MaxT_2,MaxT_3,MaxT_4,MaxT_5,MaxT_6,MaxT_7,MaxT_8,MaxT_9,MaxT_10,MaxT_11,MeanT_1,MeanT_2,MeanT_3,MeanT_4,MeanT_5,MeanT_6,MeanT_7,MeanT_8,MeanT_9,MeanT_10,MeanT_11,MinT_1,MinT_2,MinT_3,MinT_4,MinT_5,MinT_6,MinT_7,MinT_8,MinT_9,MinT_10,MinT_11,ThermalTime_1,ThermalTime_2,ThermalTime_3,ThermalTime_4,ThermalTime_5,ThermalTime_6,ThermalTime_7,ThermalTime_8,ThermalTime_9,ThermalTime_10,ThermalTime_11,AccTT_1,AccTT_2,AccTT_3,AccTT_4,AccTT_5,AccTT_6,AccTT_7,AccTT_8,AccTT_9,AccTT_10,AccTT_11,AccEmTT_1,AccEmTT_2,AccEmTT_3,AccEmTT_4,AccEmTT_5,AccEmTT_6,AccEmTT_7,AccEmTT_8,AccEmTT_9,AccEmTT_10,AccEmTT_11,FracGrowthRate_1,FracGrowthRate_2,FracGrowthRate_3,FracGrowthRate_4,FracGrowthRate_5,FracGrowthRate_6,FracGrowthRate_7,FracGrowthRate_8,FracGrowthRate_9,FracGrowthRate_10,FracGrowthRate_11,NutrientStress_1,NutrientStress_2,NutrientStress_3,NutrientStress_4,NutrientStress_5,NutrientStress_6,NutrientStress_7,NutrientStress_8,NutrientStress_9,NutrientStress_10,NutrientStress_11,TempStress_1,TempStress_2,TempStress_3,TempStress_4,TempStress_5,TempStress_6,TempStress_7,TempStress_8,TempStress_9,TempStress_10,TempStress_11,WaterStress_1,WaterStress_2,WaterStress_3,WaterStress_4,WaterStress_5,WaterStress_6,WaterStress_7,WaterStress_8,WaterStress_9,WaterStress_10,WaterStress_11,Period_Start_Date_1,Period_Start_Date_2,Period_Start_Date_3,Period_Start_Date_4,Period_Start_Date_5,Period_Start_Date_6,Period_Start_Date_7,Period_Start_Date_8,Period_Start_Date_9,Period_Start_Date_10,Period_Start_Date_11,Period_End_Date_1,Period_End_Date_2,Period_End_Date_3,Period_End_Date_4,Period_End_Date_5,Period_End_Date_6,Period_End_Date_7,Period_End_Date_8,Period_End_Date_9,Period_End_Date_10,Period_End_Date_11,Period_Start_DOY_1,Period_Start_DOY_2,Period_Start_DOY_3,Period_Start_DOY_4,Period_Start_DOY_5,Period_Start_DOY_6,Period_Start_DOY_7,Period_Start_DOY_8,Period_Start_DOY_9,Period_Start_DOY_10,Period_Start_DOY_11,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Duration_9,Duration_10,Duration_11,Period_End_DOY_1,Period_End_DOY_2,Period_End_DOY_3,Period_End_DOY_4,Period_End_DOY_5,Period_End_DOY_6,Period_End_DOY_7,Period_End_DOY_8,Period_End_DOY_9,Period_End_DOY_10,Period_End_DOY_11
1,lafayette_in,40.399,-86.8592,2017,2017-05-28,1,1,early1,763.2111235002212,11,2017-05-14,2017-05-28,95,2017-08-31,2017-09-11,2017-09-25,Harvested at Maturity.,5.186666774749756,0.33250001072883606,5.6651723878136995,6.067647050408756,5.425000071525574,10.3149995803833,0.08571428912026542,0.6750000317891439,4.819166660308838,0.6663636294278231,2.038666653633118,5.186666774749756,0.33250001072883606,5.6651723878136995,6.067647050408756,5.425000071525574,10.3149995803833,0.08571428912026542,0.6750000317891439,4.819166660308838,0.6663636294278231,2.038666653633118,19.50315990447998,25.582999229431152,20.338944287135682,19.91655215095071,19.58810019493103,14.43383502960205,21.72013909476144,20.361550172170006,17.202683846155804,17.705288887023926,15.329100354512532,24.29066670735677,25.65750026702881,28.23482763356176,28.727058747235468,28.71250009536743,24.085000038146973,25.602857317243306,28.088333129882813,26.535833199818928,23.506363955411043,28.214666748046874,18.56733331680298,18.72250008583069,22.005000065112934,23.33911766725428,22.96187511086464,19.737499713897705,19.484999997275217,21.59999982515971,20.46624990304311,17.073636466806587,21.44433348973592,12.843999926249186,11.787499904632568,15.775172496664114,17.951176587273093,17.211250126361847,15.389999389648438,13.367142677307129,15.111666520436605,14.396666606267294,10.640908978202127,14.674000231424968,8.57107931163629,8.722500085830688,9.705670233307865,11.366049914902543,12.034267643680243,9.64369830713909,9.812313903179339,11.791648727355401,10.783890496057271,8.261499711448767,10.677049539684852,8.57107931163629,8.722500085830688,9.705670233307865,11.366049914902543,12.034267643680243,9.64369830713909,9.812313903179339,11.791648727355401,10.783890496057271,8.261499711448767,10.677049539684852,0,0,281.4644367659281,474.68728531927144,667.2355676181555,686.5229642324337,755.209161554689,825.9590539188214,955.3657398715086,1046.2422366974452,1046.2422366974452,0,0,0.9397241395095299,0.9999705903670367,0.9948437511920929,0.8177499771118164,0.9146428585052491,0.9556666692097981,0.9114166577657064,0.6914090958508579,0.028966668446858728,1,1,1,1,1,1,1,1,1,1,1,0.7757666619618734,0.8650000214576722,0.9397241395095299,0.9999705903670367,0.9948437511920929,0.8177499771118164,0.9146428585052491,0.9556666692097981,0.9114166577657064,0.6914090958508579,0.8776999982198079,1,1,1,0.9999999999999999,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,2017-05-14,2017-05-29,2017-06-02,2017-07-01,2017-07-18,2017-08-03,2017-08-05,2017-08-12,2017-08-18,2017-08-30,2017-09-10,2017-05-28,2017-06-01,2017-06-30,2017-07-17,2017-08-02,2017-08-04,2017-08-11,2017-08-17,2017-08-29,2017-09-09,2017-09-24,134,149,153,182,199,215,217,224,230,242,253,15,4,29,17,16,2,7,6,12,11,15,148,152,181,198,214,216,223,229,241,252,267
2,rosemount_mn,44.707,-93.101,2017,2017-05-28,1,2,early1,905.57891988670406,11,2017-05-14,2017-05-28,115,2017-09-20,2017-09-30,2017-10-14,Harvested at Maturity.,9.425333484013874,0.7400000095367432,3.025946003359717,6.63263160617728,4.903809519041152,0,7.268888884120518,0.5911111235618591,1.5250000059604645,2.7590000152587892,4.970666732390722,9.425333484013874,0.7400000095367432,3.025946003359717,6.63263160617728,4.903809519041152,0,7.268888884120518,0.5911111235618591,1.5250000059604645,2.7590000152587892,4.970666732390722,17.74012098312378,21.938987922668456,20.712067848927266,19.763151971917402,17.50430697486514,21.83051109313965,13.147521442837185,17.579389890034992,15.231853365898132,11.525926065444946,10.04327351252238,18.968666648864748,23.168000411987304,26.94216202400826,28.11000000803094,24.924285616193497,26.170000076293945,23.338889016045464,23.316666709052193,24.87166690826416,25.24900016784668,17.052666854858398,14.20966664950053,16.388000345230104,20.939594565211117,22.451578893159564,19.569761912027996,19.300000190734863,18.875555568271214,17.466111130184597,18.767916798591614,19.380000162124634,11.950333442290624,9.450666650136311,9.6080002784729,14.93702710641397,16.79315777828819,14.215238207862491,12.43000030517578,14.412222120496962,11.615555551317003,12.664166688919067,13.511000156402588,6.84800002972285,4.825350253074765,6.3368585767138,7.848062782952173,10.050726543082503,9.11706287929286,9.300000190734863,9.058296428183052,8.333641962935527,9.637154218013585,9.7691149734056,2.7592578050295264,4.825350253074765,6.3368585767138,7.848062782952173,10.050726543082503,9.11706287929286,9.300000190734863,9.058296428183052,8.333641962935527,9.637154218013585,9.7691149734056,2.7592578050295264,0,0,290.37832296923034,481.3421272877979,672.800447752948,682.1004479436829,763.6251157973303,838.6278934637502,954.2737440799132,1051.9648938139694,1051.9648938139694,0,0,0.924067565557119,0.9823947379463598,0.8969285737900508,0.9300000190734864,0.8536666658189562,0.7395555602179633,0.7722916682561238,0.786800012588501,0.018033334414164225,1,1,1,1,1,1,1,1,1,1,1,0.4466666682561239,0.6196000146865845,0.924067565557119,0.9823947379463598,0.8969285737900508,0.9300000190734864,0.8536666658189562,0.7395555602179633,0.7722916682561238,0.786800012588501,0.2439666748046875,1,1,1,1,0.9999999999999999,1,1,1,1,0.9999999999999999,1,2017-05-14,2017-05-29,2017-06-03,2017-07-10,2017-07-29,2017-08-19,2017-08-20,2017-08-29,2017-09-07,2017-09-19,2017-09-29,2017-05-28,2017-06-02,2017-07-09,2017-07-28,2017-08-18,2017-08-19,2017-08-28,2017-09-06,2017-09-18,2017-09-28,2017-10-13,134,149,154,191,210,231,232,241,250,262,272,15,5,37,19,21,1,9,9,12,10,15,148,153,190,209,230,231,240,249,261,271,286
3,morris_mn,45.3552,-95.5436,2017,2017-05-27,1,3,early1,898.5620450336984,11,2017-05-13,2017-05-27,120,2017-09-24,2017-10-08,2017-10-22,Harvested at Maturity.,5.288000094890594,0.14166667064030966,2.466842118062471,1.0214999854564666,7.369130349677542,0,4.982500195503235,0.37888889842563206,3.03461538369839,7.99428557072367,1.237333393096924,5.288000094890594,0.14166667064030966,2.466842118062471,1.0214999854564666,7.369130349677542,0,4.982500195503235,0.37888889842563206,3.03461538369839,7.99428557072367,1.237333393096924,18.585653082529703,22.722949822743733,21.6427163324858,20.045178413391113,17.28601704473081,22.328588485717773,16.382243633270264,18.088016827901203,13.444905060988205,9.966675043106079,11.168740240732829,19.449999872843424,23.201666990915935,27.322631685357344,28.624999904632567,24.830869508826215,25.06999969482422,24.516249656677246,23.559999889797634,25.746153611403244,19.052857194628036,18.823333295186362,13.778333290417988,15.913333495457968,20.54342111788298,22.32449996471405,18.950434684753418,16.710000038146973,18.712499856948853,16.58722217877706,19.287692143366886,13.56178570645196,10.947333319981894,8.106666707992554,8.625,13.764210550408615,16.024000024795534,13.069999860680621,8.350000381469727,12.908750057220459,9.614444467756483,12.829230675330528,8.070714218275887,3.0713333447774254,4.6093255843695005,5.857250187931458,7.424155540586291,9.886590352884312,8.604867118023785,6.830526954770088,9.110189911233633,8.22056234959993,9.843817132626588,6.33950411393206,2.8047126891784617,4.6093255843695005,5.857250187931458,7.424155540586291,9.886590352884312,8.604867118023785,6.830526954770088,9.110189911233633,8.22056234959993,9.843817132626588,6.33950411393206,2.8047126891784617,0,0,282.1179105422791,479.8497175999654,677.7616613145125,684.5921882692826,757.4737075591516,831.4587687055512,959.4283914296968,1048.1814490247457,1048.1814490247457,0,0,0.9006184239136545,0.9798749995231628,0.8572391261225162,0.6710000038146973,0.865999984741211,0.6416666640175713,0.8166923082791842,0.3624285663877215,0.029433334668477376,1,1,1,1,1,1,1,1,1,1,1,0.41373333056767786,0.559166669845581,0.9006184239136545,0.9798749995231628,0.8572391261225162,0.6710000038146973,0.865999984741211,0.6416666640175713,0.8166923082791842,0.3624285663877215,0.18273333410422007,1,1,1,1,1,1,1,1,1,0.9999999999999999,1,2017-05-13,2017-05-28,2017-06-03,2017-07-11,2017-07-31,2017-08-23,2017-08-24,2017-09-01,2017-09-10,2017-09-23,2017-10-07,2017-05-27,2017-06-02,2017-07-10,2017-07-30,2017-08-22,2017-08-23,2017-08-31,2017-09-09,2017-09-22,2017-10-06,2017-10-21,133,148,154,192,212,235,236,244,253,266,280,15,6,38,20,23,1,8,9,13,14,15,147,153,191,211,234,235,243,252,265,279,294
4,pontiac_il,40.82216667,-88.62016667,2017,2017-05-28,2,4,early2,975.8100522433796,11,2017-05-14,2017-05-28,110,2017-09-15,2017-09-22,2017-10-06,Harvested at Maturity.,3.480666661262512,0,3.3465517307149955,5.091739188069883,1.568823540911955,8.600000381469727,0.24285714966910227,3.3257144008363997,0.9984999656677246,3.9485713413783485,0.5919999917348225,3.480666661262512,0,3.3465517307149955,5.091739188069883,1.568823540911955,8.600000381469727,0.24285714966910227,3.3257144008363997,0.9984999656677246,3.9485713413783485,0.5919999917348225,19.420468521118163,25.133507251739502,21.316017644158727,19.23853525908097,20.596791547887467,17.53900718688965,20.071886607578822,17.797658375331334,18.499714040756224,15.537437983921595,12.915760898590088,24.08866653442383,25.65000009536743,29.144827678285797,30.256956432176672,27.192941104664524,28.93000030517578,27.89857155936105,27.468571254185267,24.62849998474121,29.329999651227677,28.041333770751955,18.058666642506918,18.5349999666214,22.538793119890936,24.040869546973187,21.06676483154297,21.24500036239624,21.577142919812886,21.574999945504324,17.514249992370605,22.01499993460519,21.142666975657146,12.028666750590007,11.419999837875366,15.932758561496078,17.824782661769703,14.940588558421416,13.5600004196167,15.255714280264717,15.681428636823382,10.4,14.700000217982701,14.244000180562336,8.096342291066248,8.534999966621399,8.720249700423722,10.626238355163014,9.974563420853682,11.025770075539135,11.69804724022128,11.77754370723452,8.710088279509396,11.959662648183107,9.510955118132433,8.096342291066248,8.534999966621399,8.720249700423722,10.626238355163014,9.974563420853682,11.025770075539135,11.69804724022128,11.77754370723452,8.710088279509396,11.959662648183107,9.510955118132433,0,0,252.88724131228795,497.2907234810371,666.8583016355498,677.884071711089,759.7704023926378,842.2132083432795,1016.4149739334672,1100.132612470749,1100.132612470749,0,0,0.951120688997466,1,0.9653235351338106,1,0.977571439743042,0.9494285583496094,0.7432249999046326,0.9941428593226842,0.06666666666666667,1,1,1,1,1,1,1,1,1,1,1,0.7310333379109701,0.8534999966621399,0.951120688997466,1,0.9653235351338106,1,0.977571439743042,0.9494285583496094,0.7432249999046326,0.9941428593226842,0.85506667137146,1,1,1,1,1,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,2017-05-14,2017-05-29,2017-06-02,2017-07-01,2017-07-24,2017-08-10,2017-08-11,2017-08-18,2017-08-25,2017-09-14,2017-09-21,2017-05-28,2017-06-01,2017-06-30,2017-07-23,2017-08-09,2017-08-10,2017-08-17,2017-08-24,2017-09-13,2017-09-20,2017-10-05,134,149,153,182,205,222,223,230,237,257,264,15,4,29,23,17,1,7,7,20,7,15,148,152,181,204,221,222,229,236,256,263,278
5,urbana_il,40.05325,-88.23485,2017,2017-05-27,2,5,early2,957.9249946250528,11,2017-05-13,2017-05-27,103,2017-09-07,2017-09-16,2017-09-30,Harvested at Maturity.,4.53733328183492,0.033333333830038704,1.4171428850718908,2.7043478372304337,2.4486666957537335,0,0.054999999701976776,0.2716666609048843,2.38411758927738,0.2288888825310601,1.3773333231608074,4.53733328183492,0.033333333830038704,1.4171428850718908,2.7043478372304337,2.4486666957537335,0,0.054999999701976776,0.2716666609048843,2.38411758927738,0.2288888825310601,1.3773333231608074,19.69778887430827,23.471718470255535,22.53637821333749,20.192955804907758,19.008795992533365,23.52945327758789,21.267399191856384,19.891074180603027,18.886002652785358,17.26329167683919,14.758611234029134,24.61266670227051,26.470000584920246,29.13964285169329,30.148260945859164,28.84800008138021,24.799999237060547,26.461250066757202,29.520000139872234,26.738235361435834,23.933333502875435,30.78466682434082,18.70866667429606,20.485000133514404,22.58035717691694,24.182391270347264,23.19099998474121,18.114999771118164,20.1856250166893,23.34166661898295,20.072647038628073,16.978889014985825,23.513000138600667,12.804666646321614,14.499999682108562,16.02107150214059,18.216521594835363,17.533999888102212,11.43000030517578,13.909999966621399,17.16333309809367,13.407058715820313,10.024444527096218,16.241333452860513,8.723697899178267,10.485000133514404,8.995560821869796,10.829415464594105,11.429055419834533,7.701377625880033,10.24864872829386,13.327824045292537,10.432800260646202,8.380514334881967,11.555832604566415,8.723697899178267,10.485000133514404,8.995560821869796,10.829415464594105,11.429055419834533,7.701377625880033,10.24864872829386,13.327824045292537,10.432800260646202,8.380514334881967,11.555832604566415,0,0,251.87570301235428,500.9522586980188,672.388089995537,680.089467621417,762.0786574477678,842.045601719523,1019.4032061505084,1094.8278351644462,1094.8278351644462,0,0,0.9528035742895944,1,0.9840666643778483,0.8114999771118164,0.9646250009536743,1,0.903529411203721,0.6891666756735908,0.06666666666666667,1,1,1,1,1,1,1,1,1,1,1,0.7880333296457926,0.9740000089009603,0.9528035742895944,1,0.9840666643778483,0.8114999771118164,0.9646250009536743,1,0.903529411203721,0.6891666756735908,0.9524666659037272,1,1,1,0.9999999999999999,1,0.9999999999999998,1,1,0.9999999999999999,1,1,2017-05-13,2017-05-28,2017-05-31,2017-06-28,2017-07-21,2017-08-05,2017-08-06,2017-08-14,2017-08-20,2017-09-06,2017-09-15,2017-05-27,2017-05-30,2017-06-27,2017-07-20,2017-08-04,2017-08-05,2017-08-13,2017-08-19,2017-09-05,2017-09-14,2017-09-29,133,148,151,179,202,217,218,226,232,249,258,15,3,28,23,15,1,8,6,17,9,15,147,150,178,201,216,217,225,231,248,257,272
6,lafayette_in,40.399,-86.8592,2017,2017-05-28,2,1,early2,896.1791527202433,11,2017-05-14,2017-05-28,111,2017-09-16,2017-09-22,2017-10-06,Harvested at Maturity.,5.186666774749756,0.33250001072883606,5.6651723878136995,8.135909134691412,1.6942104854081805,NA,0.5785714558192662,6.805714266640799,0.9019047589529128,4.8599999745686855,1.2146666685740153,5.186666774749756,0.33250001072883606,5.6651723878136995,8.135909134691412,1.6942104854081805,NA,0.5785714558192662,6.805714266640799,0.9019047589529128,4.8599999745686855,1.2146666685740153,19.50315990447998,25.582999229431152,20.338944287135682,19.56262558156794,20.123019218444824,NA,20.3362580708095,16.862273897443497,17.544480142139253,13.959447224934896,13.248980108896891,24.29066670735677,25.65750026702881,28.23482763356176,29.113181807778098,26.710526416176243,NA,27.955714089529856,27.558571406773158,23.744285765148344,29.464999834696453,27.565333557128906,18.56733331680298,18.72250008583069,22.005000065112934,23.663409189744428,20.94078944858752,NA,21.593571254185267,21.733571325029647,17.282142877578735,22.951666752497353,20.777666743596395,12.843999926249186,11.787499904632568,15.775172496664114,18.21363657171076,15.171052480998792,NA,15.23142841884068,15.908571243286133,10.819999990009126,16.43833367029826,13.989999930063883,8.57107931163629,8.722500085830688,8.662135361681083,10.66937000677453,9.930169928403751,NA,11.750280515453904,11.85424715681672,8.401537382958475,12.756897414157788,9.407436928946176,8.57107931163629,8.722500085830688,8.662135361681083,10.66937000677453,9.930169928403751,NA,11.750280515453904,11.85424715681672,8.401537382958475,12.756897414157788,9.407436928946176,0,0,251.20192548875144,485.9280656377911,674.6012942774627,NA,756.85325788564,839.832987983357,1016.265273025485,1092.8066575104317,1092.8066575104317,0,0,0.9397241395095299,0.9999772743745283,0.9450263148859928,NA,0.9620000021798271,0.9530714171273368,0.7160238095692226,1,0.06666666666666667,1,1,1,1,1,NA,1,1,1,1,1,0.7757666619618734,0.8650000214576722,0.9397241395095299,0.9999772743745283,0.9450263148859928,NA,0.9620000021798271,0.9530714171273368,0.7160238095692226,1,0.8546999947230022,1,1,1,1,1,NA,0.9999999999999999,1,1,1,1,2017-05-14,2017-05-29,2017-06-02,2017-07-01,2017-07-23,NA,2017-08-11,2017-08-18,2017-08-25,2017-09-15,2017-09-21,2017-05-28,2017-06-01,2017-06-30,2017-07-22,2017-08-10,NA,2017-08-17,2017-08-24,2017-09-14,2017-09-20,2017-10-05,134,149,153,182,204,NA,223,230,237,258,264,15,4,29,22,19,0,7,7,21,6,15,148,152,181,203,222,NA,229,236,257,263,278
7,eastlansing_mi,42.6296,-84.4375,2017,2017-05-29,2,6,early2,945.6691828744416,11,2017-05-15,2017-05-29,122,2017-09-28,2017-10-08,2017-10-22,Harvested at Maturity.,2.8593332767486572,0.33199999332427976,2.508787893887722,1.5255555444293551,3.150588224915897,0,1.1250000238418578,0.8690908930518411,0.9175000116229057,2.9730000853538514,8.786000156402588,2.8593332767486572,0.33199999332427976,2.508787893887722,1.5255555444293551,3.150588224915897,0,1.1250000238418578,0.8690908930518411,0.9175000116229057,2.9730000853538514,8.786000156402588,20.14681574503581,25.95842742919922,21.065640940810695,21.261418095341433,17.16310397316428,22.3388729095459,16.827875328063964,18.34463041478937,15.145617485046387,11.907392263412476,8.407907565434774,22.755333455403647,24.389999771118163,27.32333333564527,27.93296312402796,26.247058756211224,29.290000915527344,23.80900001525879,21.688181790438566,28.813125252723694,22.108000183105467,20.426000022888182,16.814000113805136,16.73299984931946,21.08499999479814,21.872037092844646,20.287352870492374,21.11500024795532,17.762999963760375,14.648181828585537,21.186250060796738,15.017000079154968,14.811333258946735,10.872666772206625,9.075999927520751,14.84666665395101,15.811111061661332,14.327646984773525,12.9399995803833,11.716999912261963,7.608181866732511,13.559374868869781,7.925999975204468,9.196666495005289,7.021808710532388,6.823056003452539,7.4441718265705354,9.277202006977909,9.889501380852348,11.115000247955322,8.78059160325706,7.166722473976016,11.06796987597905,7.3712299476000664,4.5257256331396105,7.021808710532388,6.823056003452539,7.4441718265705354,9.277202006977909,9.889501380852348,11.115000247955322,8.78059160325706,7.166722473976016,11.06796987597905,7.3712299476000664,4.5257256331396105,0,0,245.65767027682764,496.1421244652311,664.263647939721,675.3786481876763,763.1845642202468,842.0185114339829,1019.1060294496478,1092.8183289256483,1092.8183289256483,0,0,0.9063333352406819,0.9896111135129575,0.9405882302452536,1,0.7328499984741211,0.458863639831543,0.8879687428474426,0.5017000079154968,0.06666666666666667,1,1,1,1,1,1,1,1,1,1,1,0.6495666774113974,0.6732999849319459,0.9063333352406819,0.9896111135129575,0.9405882302452536,1,0.7328499984741211,0.458863639831543,0.8879687428474426,0.5017000079154968,0.4842666610081991,1,1,1,0.9999999999999999,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,1,1,2017-05-15,2017-05-30,2017-06-04,2017-07-07,2017-08-03,2017-08-20,2017-08-21,2017-08-31,2017-09-11,2017-09-27,2017-10-07,2017-05-29,2017-06-03,2017-07-06,2017-08-02,2017-08-19,2017-08-20,2017-08-30,2017-09-10,2017-09-26,2017-10-06,2017-10-21,135,150,155,188,215,232,233,243,254,270,280,15,5,33,27,17,1,10,11,16,10,15,149,154,187,214,231,232,242,253,269,279,294
8,lamberton_mn,44.24095,-95.3115,2017,2017-05-28,2,7,early2,1007.2348076107326,11,2017-05-14,2017-05-28,129,2017-10-04,2017-10-18,2017-11-01,Harvested at Maturity.,7.45733331044515,0.6139999866485596,2.1022222108311124,3.249999972490164,6.727618961107163,16.729999542236328,0.38624998927116394,0.09444444709353977,6.965238275982085,1.8842857054301672,0.17399999300638835,7.45733331044515,0.6139999866485596,2.1022222108311124,3.249999972490164,6.727618961107163,16.729999542236328,0.38624998927116394,0.09444444709353977,6.965238275982085,1.8842857054301672,0.17399999300638835,16.816918722788493,23.136318588256835,21.947060743967693,18.919199246626633,17.50991644178118,10.98036003112793,16.584452748298645,18.17947377098931,12.117444356282553,10.18091983454568,8.560217452049256,19.00066680908203,24.165999603271484,27.804999987284344,28.588846133305477,24.19285692487444,23.81999969482422,24.90000009536743,23.958888795640732,23.821428571428573,16.037142821720668,13.975333426396052,14.060666743914286,16.801999711990355,21.350277807977463,22.58942303290734,18.749761808486213,19.75,19.626249969005585,17.341110971238876,17.694523822693597,10.314285721097674,7.9860000570615135,9.120666678746542,9.437999820709228,14.895555628670586,16.5899999325092,13.306666692097982,15.68000030517578,14.352499842643738,10.723333146837023,11.567619073958625,4.591428620474679,1.9966666877269745,4.79826726213336,6.553132882660627,7.075030909749686,9.279859791949423,8.379412106518314,9.75,9.728778892832995,8.65061725585229,8.80359439155942,5.5358923081913165,2.039457028042674,4.79826726213336,6.553132882660627,7.075030909749686,9.279859791949423,8.379412106518314,9.75,9.728778892832995,8.65061725585229,8.80359439155942,5.5358923081913165,2.039457028042674,0,0,254.7011127509887,495.9774673416738,671.9451215785583,681.6951215785583,759.5253527212222,837.3809080238929,1022.2563902466408,1099.758882561319,1099.758882561319,0,0,0.9224305550257365,0.9744423114336453,0.869380944115775,0.975,0.9355000019073486,0.6940555413564047,0.6729761952445621,0.13475000177110943,0.025133334795633955,1,1,1,1,1,1,1,1,1,1,1,0.4336333457628886,0.6138999891281128,0.9224305550257365,0.9744423114336453,0.869380944115775,0.975,0.9355000019073486,0.6940555413564047,0.6729761952445621,0.13475000177110943,0.17906666437784832,1,1,1,1,0.9999999999999999,1,1,1,1,1,1,2017-05-14,2017-05-29,2017-06-03,2017-07-09,2017-08-04,2017-08-25,2017-08-26,2017-09-03,2017-09-12,2017-10-03,2017-10-17,2017-05-28,2017-06-02,2017-07-08,2017-08-03,2017-08-24,2017-08-25,2017-09-02,2017-09-11,2017-10-02,2017-10-16,2017-10-31,134,149,154,190,216,237,238,246,255,276,290,15,5,36,26,21,1,8,9,21,14,15,148,153,189,215,236,237,245,254,275,289,304
9,waseca_mn,44.07345,-93.53225,2017,2017-05-28,2,8,early2,1013.4261193661138,11,2017-05-14,2017-05-28,129,2017-10-04,2017-10-18,2017-11-01,Harvested at Maturity.,6.785999929904938,0.4620000123977661,3.147499978542328,6.092692329333379,4.571904806863694,2.859999895095825,0.7099999950991737,0.3930000066757202,4.0294736498280574,4.631428582327707,1.7700000246365866,6.785999929904938,0.4620000123977661,3.147499978542328,6.092692329333379,4.571904806863694,2.859999895095825,0.7099999950991737,0.3930000066757202,4.0294736498280574,4.631428582327707,1.7700000246365866,17.669754219055175,24.337592697143556,20.92905961142646,18.589242770121647,17.193640845162527,11.24619960784912,17.11259502834744,17.799995708465577,11.469119084508796,9.524903893470764,7.691874591509501,19.660666720072427,23.858000564575196,27.427777661217583,27.989615440368652,24.119523457118444,22.15999984741211,23.84777768452962,24.185999870300293,23.730526372006064,15.88214295251029,12.953333202997843,14.638333336512247,16.613000249862672,21.150277694066364,22.46365389457116,18.665952160244895,18.09000015258789,18.317777739630806,17.2589998960495,18.047105312347412,10.922857212168829,7.64733326236407,9.615999952952066,9.367999935150147,14.872777726915148,16.937692348773663,13.212380863371349,14.020000457763672,12.787777794731987,10.331999921798706,12.36368425268876,5.963571471827371,2.341333321730296,5.276340324562788,6.62158483507514,7.0066640664507425,9.42097013966077,8.311796316773247,8.09000015258789,8.73777098621991,8.653284932300746,9.103039010035522,5.564945092456948,1.8013472824672858,5.276340324562788,6.62158483507514,7.0066640664507425,9.42097013966077,8.311796316773247,8.09000015258789,8.73777098621991,8.653284932300746,9.103039010035522,5.564945092456948,1.8013472824672858,0,0,252.23990639222683,497.18513002340694,671.7328526756452,679.8228528282331,758.4627917042122,844.9956410272197,1017.9533822178944,1095.862613512292,1095.862613512292,0,0,0.9161111103163825,0.9826923113602858,0.854595218385969,0.8090000152587891,0.8317777739630806,0.686399986743927,0.6785789514842786,0.17007143369742805,0.01673333168029785,1,1,1,1,1,1,1,1,1,1,1,0.47376667022705077,0.6147000265121461,0.9161111103163825,0.9826923113602858,0.854595218385969,0.8090000152587891,0.8317777739630806,0.686399986743927,0.6785789514842786,0.17007143369742805,0.1509999918937683,1,1,1,1,1,1,1,1,1,1,1,2017-05-14,2017-05-29,2017-06-03,2017-07-09,2017-08-04,2017-08-25,2017-08-26,2017-09-04,2017-09-14,2017-10-03,2017-10-17,2017-05-28,2017-06-02,2017-07-08,2017-08-03,2017-08-24,2017-08-25,2017-09-03,2017-09-13,2017-10-02,2017-10-16,2017-10-31,134,149,154,190,216,237,238,247,257,276,290,15,5,36,26,21,1,9,10,19,14,15,148,153,189,215,236,237,246,256,275,289,304
